HS - Combined  Product Code,HS - Combined  Product Description,HS 2012 Product Code,HS 2012 Product Description
901120,"901120 --  - Other microscopes, for photomicrography, cinephotomicrography or microprojection",901120,"Other microscopes, for photomicrography, cinephoto-micrography or microprojection"
901180,901180 --  - Other microscopes,901180,Other microscopes
901190,901190 --  - Parts and accessories,901190,Parts and accessories
901210,901210 --  - Microscopes other than optical microscopes; diffraction apparatus,901210,Microscopes other than optical microscopes; diffraction apparatus
901290,901290 --  - Parts and accessories,901290,Parts and accessories
901310,"901310 --  - Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter or Section XVI",901310,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI"
901320,"901320 --  - Lasers, other than laser diodes",901320,"Lasers, other than laser diodes"
901380,"901380 --  - Other devices, appliances and instruments",901380,"Other devices, appliances and instruments"
901390,901390 --  - Parts and accessories,901390,Parts and accessories
901410,901410 --  - Direction finding compasses,901410,Direction finding compasses
901420,901420 --  - Instruments and appliances for aeronautical or space navigation (other than compasses),901420,Instruments and appliances for aeronautical or space navigation (other than compasses)
901480,901480 --  - Other instruments and appliances,901480,Other instruments and appliances
901490,901490 --  - Parts and accessories,901490,Parts and accessories
901510,901510 --  - Rangefinders,901510,Rangefinders
901520,901520 --  - Theodolites and tachymeters (tacheometers),901520,Theodolites and tachymeters (tacheometers)
901530,901530 --  - Levels,901530,Levels
901540,901540 --  - Photogrammetrical surveying instruments and appliances,901540,Photogrammetrical surveying instruments and appliances
901580,901580 --  - Other instruments and appliances,901580,Other instruments and appliances
901590,901590 --  - Parts and accessories,901590,Parts and accessories
901600,"901600 --  Balances of a sensitivity of 5 cg or better, with or without weights",901600,"Balances of a sensitivity of 5 cg or better, with or without weights."
901710,"901710 --  - Drafting tables and machines, whether or not automatic",901710,"Drafting tables and machines, whether or not automatic"
901720,"901720 --  - Other drawing, marking-out or mathematical calculating instruments",901720,"Other drawing, marking-out or mathematical calculating instruments"
901730,"901730 --  - Micrometers, callipers and gauges",901730,"Micrometers, callipers and gauges"
901780,901780 --  - Other instruments,901780,Other instruments
901790,901790 --  - Parts and accessories,901790,Parts and accessories
901811,901811 --  -- Electrocardiographs,901811,Electro-cardiographs
901812,901812 -- (1996-) -- Ultrasonic scanning apparatus,901812,Ultrasonic scanning apparatus
901813,901813 -- (1996-) -- Magnetic resonance imaging apparatus,901813,Magnetic resonance imaging apparatus
901814,901814 -- (1996-) -- Scintigraphic apparatus,901814,Scintigraphic apparatus
901819,901819 --  -- Other,901819,Other
901820,901820 --  - Ultraviolet or infra-red ray apparatus,901820,Ultra-violet or infra-red ray apparatus
901831,"901831 --  -- Syringes, with or without needles",901831,"Syringes, with or without needles"
901832,901832 --  -- Tubular metal needles and needles for sutures,901832,Tubular metal needles and needles for sutures
901839,901839 --  -- Other,901839,Other
901841,"901841 --  -- Dental drill engines, whether or not combined on a single base with other dental equipment",901841,"Dental drill engines, whether or not combined on a single base with other dental equipment"
901849,901849 --  -- Other,901849,Other
901850,901850 --  - Other ophthalmic instruments and appliances,901850,Other ophthalmic instruments and appliances
901890,901890 --  - Other instruments and appliances,901890,Other instruments and appliances
901910,901910 --  - Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus
901920,"901920 --  - Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus"
902000,"902000 --  Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters",902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters."
902110,902110 -- (2002-) - Orthopaedic or fracture appliances,902110,Orthopaedic or fracture appliances
902121,902121 --  -- Artificial teeth,902121,Artificial teeth
902129,902129 --  -- Other,902129,Other
902131,902131 -- (2002-) -- Artificial joints,902131,Artificial joints
902139,902139 -- (2002-) -- Other,902139,Other
902140,"902140 --  - Hearing aids, excluding parts and accessories",902140,"Hearing aids, excluding parts and accessories"
902150,"902150 --  - Pacemakers for stimulating heart muscles, excluding parts and accessories",902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories"
902190,902190 --  - Other,902190,Other
902212,902212 -- (1996-) -- Computed tomography apparatus,902212,Computed tomography apparatus
902213,"902213 -- (1996-) -- Other, for dental uses",902213,"Other, for dental uses"
902214,"902214 -- (1996-) -- Other, for medical, surgical or veterinary uses",902214,"Other, for medical, surgical or veterinary uses"
902219,902219 --  -- For other uses,902219,For other uses
902221,"902221 --  -- For medical, surgical, dental or veterinary uses",902221,"For medical, surgical, dental or veterinary uses"
902229,902229 --  -- For other uses,902229,For other uses
902230,902230 --  - X-ray tubes,902230,X-ray tubes
902290,"902290 --  - Other, including parts and accessories",902290,"Other, including parts and accessories"
902300,"902300 --  Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses",902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses."
902410,902410 --  - Machines and appliances for testing metals,902410,Machines and appliances for testing metals
902480,902480 --  - Other machines and appliances,902480,Other machines and appliances
902490,902490 --  - Parts and accessories,902490,Parts and accessories
902511,"902511 --  -- Liquid-filled, for direct reading",902511,"Liquid-filled, for direct reading"
902519,902519 --  -- Other,902519,Other
902580,902580 --  - Other instruments,902580,Other instruments
902590,902590 --  - Parts and accessories,902590,Parts and accessories
902610,902610 --  - For measuring or checking the flow or level of liquids,902610,For measuring or checking the flow or level of liquids
902620,902620 --  - For measuring or checking pressure,902620,For measuring or checking pressure
902680,902680 --  - Other instruments or apparatus,902680,Other instruments or apparatus
902690,902690 --  - Parts and accessories,902690,Parts and accessories
902710,902710 --  - Gas or smoke analysis apparatus,902710,Gas or smoke analysis apparatus
902720,902720 --  - Chromatographs and electrophoresis instruments,902720,Chromatographs and electrophoresis instruments
902730,"902730 --  - Spectrometers, spectrophotometers and spectrographs using optical radiation (UV, visible, IR)",902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations (UV, visible, IR)"
902750,"902750 --  - Other instruments and apparatus using optical radiation (UV, visible, IR)",902750,"Other instruments and apparatus using optical radiations (UV, visible, IR)"
902780,902780 --  - Other instruments and apparatus,902780,Other instruments and apparatus
902781,"902781 -- (2022) -- Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",902780,Other instruments and apparatus
902789,"902789 -- (2022) -- Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, exposure meters",902780,Other instruments and apparatus
902790,902790 --  - Microtomes; parts and accessories,902790,Microtomes; parts and accessories
902810,902810 --  - Gas meters,902810,Gas meters
902820,902820 --  - Liquid meters,902820,Liquid meters
902830,902830 --  - Electricity meters,902830,Electricity meters
902890,902890 --  - Parts and accessories,902890,Parts and accessories
902910,"902910 --  - Revolution counters, production counters, taximeters, milometers, pedometers and the like",902910,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like"
902920,902920 --  - Speed indicators and tachometers; stroboscopes,902920,Speed indicators and tachometers; stroboscopes
902990,902990 --  - Parts and accessories,902990,Parts and accessories
903010,903010 --  - Instruments and apparatus for measuring or detecting ionising radiation,903010,Instruments and apparatus for measuring or detecting ionising radiations
903020,903020 --  - Oscilloscopes and oscillographs,903020,Oscilloscopes and oscillographs
903031,"903031 --  -- Multimeters, without a recording device",903031,Multimeters without a recording device
